Date,BMeasurement,Units,BAQI,BCity,BLat,BLon,Type,CMeasurement,CAQI,CCity,CLat,CLon,LMeasurement,LAQI,LCity,LLat,LLon,AMeasurement,AAQI,ACity,ALat,ALon
11/23/2016,0.011,ppm,10,"Boston, MA",42.3295,-71.0826,Ozone,0.027,25,"Chicago, IL",42.13999619,-87.79922692,0.025,23,"Los Angeles, CA",34.06659,-118.22688,0.029,27,"Austin, TX",30.354436,-97.760255
11/24/2016,0.008,ppm,7,"Boston, MA",42.3295,-71.0826,Ozone,0.009,8,"Chicago, IL",42.13999619,-87.79922692,0.026,24,"Los Angeles, CA",34.06659,-118.22688,0.038,35,"Austin, TX",30.354436,-97.760255
11/25/2016,0.016,ppm,15,"Boston, MA",42.3295,-71.0826,Ozone,0.03,28,"Chicago, IL",42.13999619,-87.79922692,0.027,25,"Los Angeles, CA",34.06659,-118.22688,0.024,22,"Austin, TX",30.354436,-97.760255
11/26/2016,0.028,ppm,26,"Boston, MA",42.3295,-71.0826,Ozone,0.028,26,"Chicago, IL",42.13999619,-87.79922692,0.022,20,"Los Angeles, CA",34.06659,-118.22688,0.035,32,"Austin, TX",30.354436,-97.760255
11/27/2016,0.02,ppm,19,"Boston, MA",42.3295,-71.0826,Ozone,0.023,21,"Chicago, IL",42.13999619,-87.79922692,0.026,24,"Los Angeles, CA",34.06659,-118.22688,0.036,33,"Austin, TX",30.354436,-97.760255
11/28/2016,0.03,ppm,28,"Boston, MA",42.3295,-71.0826,Ozone,0.028,26,"Chicago, IL",42.13999619,-87.79922692,0.039,36,"Los Angeles, CA",34.06659,-118.22688,0.041,38,"Austin, TX",30.354436,-97.760255
11/29/2016,0.026,ppm,24,"Boston, MA",42.3295,-71.0826,Ozone,0.034,31,"Chicago, IL",42.13999619,-87.79922692,0.027,25,"Los Angeles, CA",34.06659,-118.22688,0.04,37,"Austin, TX",30.354436,-97.760255
11/30/2016,0.02,ppm,19,"Boston, MA",42.3295,-71.0826,Ozone,0.031,29,"Chicago, IL",42.13999619,-87.79922692,0.023,21,"Los Angeles, CA",34.06659,-118.22688,0.036,33,"Austin, TX",30.354436,-97.760255
12/1/2016,0.017,ppm,16,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.027,25,"Los Angeles, CA",34.06659,-118.22688,0.038,35,"Austin, TX",30.354436,-97.760255
12/2/2016,0.029,ppm,27,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.03,28,"Los Angeles, CA",34.06659,-118.22688,0.029,27,"Austin, TX",30.354436,-97.760255
12/3/2016,0.036,ppm,33,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.029,27,"Los Angeles, CA",34.06659,-118.22688,0.029,27,"Austin, TX",30.354436,-97.760255
12/4/2016,0.007,ppm,6,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.031,29,"Los Angeles, CA",34.06659,-118.22688,0.02,19,"Austin, TX",30.354436,-97.760255
12/5/2016,0.023,ppm,21,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.017,16,"Los Angeles, CA",34.06659,-118.22688,0.018,17,"Austin, TX",30.354436,-97.760255
12/6/2016,0.009,ppm,8,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.013,12,"Los Angeles, CA",34.06659,-118.22688,0.017,16,"Austin, TX",30.354436,-97.760255
12/7/2016,0.018,ppm,17,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.019,18,"Los Angeles, CA",34.06659,-118.22688,0.016,15,"Austin, TX",30.354436,-97.760255
12/8/2016,0.03,ppm,28,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.017,16,"Los Angeles, CA",34.06659,-118.22688,0.023,21,"Austin, TX",30.354436,-97.760255
12/9/2016,0.028,ppm,26,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.015,14,"Los Angeles, CA",34.06659,-118.22688,0.023,21,"Austin, TX",30.354436,-97.760255
12/10/2016,0.026,ppm,24,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.019,18,"Los Angeles, CA",34.06659,-118.22688,0.021,19,"Austin, TX",30.354436,-97.760255
12/11/2016,0.013,ppm,12,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.039,36,"Los Angeles, CA",34.06659,-118.22688,0.025,23,"Austin, TX",30.354436,-97.760255
12/12/2016,0.019,ppm,18,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.034,31,"Los Angeles, CA",34.06659,-118.22688,0.018,17,"Austin, TX",30.354436,-97.760255
12/13/2016,0.022,ppm,20,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.035,32,"Los Angeles, CA",34.06659,-118.22688,0.031,29,"Austin, TX",30.354436,-97.760255
12/14/2016,0.031,ppm,29,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.031,29,"Los Angeles, CA",34.06659,-118.22688,0.013,12,"Austin, TX",30.354436,-97.760255
12/15/2016,0.026,ppm,24,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.021,19,"Los Angeles, CA",34.06659,-118.22688,0.021,19,"Austin, TX",30.354436,-97.760255
12/16/2016,0.017,ppm,16,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.013,12,"Los Angeles, CA",34.06659,-118.22688,0.015,14,"Austin, TX",30.354436,-97.760255
12/17/2016,0.032,ppm,30,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.008,7,"Los Angeles, CA",34.06659,-118.22688,0.022,20,"Austin, TX",30.354436,-97.760255
12/18/2016,0.026,ppm,24,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.031,29,"Los Angeles, CA",34.06659,-118.22688,0.033,31,"Austin, TX",30.354436,-97.760255
12/19/2016,0.021,ppm,19,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.039,36,"Los Angeles, CA",34.06659,-118.22688,0.033,31,"Austin, TX",30.354436,-97.760255
12/20/2016,0.019,ppm,18,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.034,31,"Los Angeles, CA",34.06659,-118.22688,0.025,23,"Austin, TX",30.354436,-97.760255
12/21/2016,0.016,ppm,15,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.031,29,"Los Angeles, CA",34.06659,-118.22688,0.039,36,"Austin, TX",30.354436,-97.760255
12/22/2016,0.023,ppm,21,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.024,22,"Los Angeles, CA",34.06659,-118.22688,0.037,34,"Austin, TX",30.354436,-97.760255
12/23/2016,0.02,ppm,19,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.02,19,"Los Angeles, CA",34.06659,-118.22688,0.016,15,"Austin, TX",30.354436,-97.760255
12/24/2016,0.033,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.021,19,"Los Angeles, CA",34.06659,-118.22688,0.023,21,"Austin, TX",30.354436,-97.760255
12/25/2016,0.033,ppm,31,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0.028,26,"Los Angeles, CA",34.06659,-118.22688,0.026,24,"Austin, TX",30.354436,-97.760255
12/26/2016,0.021,ppm,19,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0,0,"Los Angeles, CA",34.06659,-118.22688,0.022,20,"Austin, TX",30.354436,-97.760255
12/27/2016,0.02,ppm,19,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0,0,"Los Angeles, CA",34.06659,-118.22688,0.025,23,"Austin, TX",30.354436,-97.760255
12/28/2016,0.023,ppm,21,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0,0,"Los Angeles, CA",34.06659,-118.22688,0.026,24,"Austin, TX",30.354436,-97.760255
12/29/2016,0.027,ppm,25,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0,0,"Los Angeles, CA",34.06659,-118.22688,0.038,35,"Austin, TX",30.354436,-97.760255
12/30/2016,0,ppm,0,"Boston, MA",42.3295,-71.0826,Ozone,0,0,"Chicago, IL",42.13999619,-87.79922692,0,0,"Los Angeles, CA",34.06659,-118.22688,0.031,29,"Austin, TX",30.354436,-97.760255
1/1/2016,0.7,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,1.3,1,"Chicago, IL",42.13999619,-87.79922692,0.6,0,"Los Angeles, CA",34.06659,-118.22688,0.1,0,"Austin, TX",30.354436,-97.760255
1/2/2016,0.8,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,1.5,1,"Chicago, IL",42.13999619,-87.79922692,0.7,0,"Los Angeles, CA",34.06659,-118.22688,0.4,0,"Austin, TX",30.354436,-97.760255
1/3/2016,1.9,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1.7,1,"Chicago, IL",42.13999619,-87.79922692,1.6,1,"Los Angeles, CA",34.06659,-118.22688,0.7,0,"Austin, TX",30.354436,-97.760255
1/4/2016,0.9,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,2.1,3,"Chicago, IL",42.13999619,-87.79922692,0.4,0,"Los Angeles, CA",34.06659,-118.22688,1,1,"Austin, TX",30.354436,-97.760255
1/5/2016,1.5,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,3.4,4,"Chicago, IL",42.13999619,-87.79922692,0.1,0,"Los Angeles, CA",34.06659,-118.22688,1.7,1,"Austin, TX",30.354436,-97.760255
1/6/2016,2.3,ppb,3,"Boston, MA",42.3295,-71.0826,SO2,3.1,4,"Chicago, IL",42.13999619,-87.79922692,0,0,"Los Angeles, CA",34.06659,-118.22688,1,1,"Austin, TX",30.354436,-97.760255
1/7/2016,6.2,ppb,9,"Boston, MA",42.3295,-71.0826,SO2,3.6,4,"Chicago, IL",42.13999619,-87.79922692,0,0,"Los Angeles, CA",34.06659,-118.22688,1.1,1,"Austin, TX",30.354436,-97.760255
1/8/2016,1.4,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,3.3,4,"Chicago, IL",42.13999619,-87.79922692,0.3,0,"Los Angeles, CA",34.06659,-118.22688,1.3,1,"Austin, TX",30.354436,-97.760255
1/9/2016,1.2,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,2.8,3,"Chicago, IL",42.13999619,-87.79922692,0.4,0,"Los Angeles, CA",34.06659,-118.22688,0.8,0,"Austin, TX",30.354436,-97.760255
1/10/2016,1.2,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1.8,1,"Chicago, IL",42.13999619,-87.79922692,0.2,0,"Los Angeles, CA",34.06659,-118.22688,0.4,0,"Austin, TX",30.354436,-97.760255
1/11/2016,0.9,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,1.9,1,"Chicago, IL",42.13999619,-87.79922692,0.5,0,"Los Angeles, CA",34.06659,-118.22688,1.8,1,"Austin, TX",30.354436,-97.760255
1/12/2016,1.9,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1.6,1,"Chicago, IL",42.13999619,-87.79922692,0.9,0,"Los Angeles, CA",34.06659,-118.22688,0.7,0,"Austin, TX",30.354436,-97.760255
1/13/2016,1.3,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1.8,1,"Chicago, IL",42.13999619,-87.79922692,0.9,0,"Los Angeles, CA",34.06659,-118.22688,1.4,1,"Austin, TX",30.354436,-97.760255
1/14/2016,3.3,ppb,4,"Boston, MA",42.3295,-71.0826,SO2,2.3,3,"Chicago, IL",42.13999619,-87.79922692,0.4,0,"Los Angeles, CA",34.06659,-118.22688,1.2,1,"Austin, TX",30.354436,-97.760255
1/15/2016,0.9,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,3,4,"Chicago, IL",42.13999619,-87.79922692,0.3,0,"Los Angeles, CA",34.06659,-118.22688,0.8,0,"Austin, TX",30.354436,-97.760255
1/16/2016,0.4,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,2.3,3,"Chicago, IL",42.13999619,-87.79922692,0.1,0,"Los Angeles, CA",34.06659,-118.22688,1.6,1,"Austin, TX",30.354436,-97.760255
1/17/2016,2.4,ppb,3,"Boston, MA",42.3295,-71.0826,SO2,2.1,3,"Chicago, IL",42.13999619,-87.79922692,0.2,0,"Los Angeles, CA",34.06659,-118.22688,2,3,"Austin, TX",30.354436,-97.760255
1/18/2016,1.2,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1.8,1,"Chicago, IL",42.13999619,-87.79922692,0.1,0,"Los Angeles, CA",34.06659,-118.22688,0.3,0,"Austin, TX",30.354436,-97.760255
1/19/2016,0.6,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,2.2,3,"Chicago, IL",42.13999619,-87.79922692,0.3,0,"Los Angeles, CA",34.06659,-118.22688,0.4,0,"Austin, TX",30.354436,-97.760255
1/20/2016,0.7,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,4.2,6,"Chicago, IL",42.13999619,-87.79922692,0.1,0,"Los Angeles, CA",34.06659,-118.22688,0.4,0,"Austin, TX",30.354436,-97.760255
1/21/2016,0.4,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.8,0,"Chicago, IL",42.13999619,-87.79922692,0.6,0,"Los Angeles, CA",34.06659,-118.22688,0.4,0,"Austin, TX",30.354436,-97.760255
1/22/2016,1.6,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.5,0,"Chicago, IL",42.13999619,-87.79922692,0.8,0,"Los Angeles, CA",34.06659,-118.22688,0.1,0,"Austin, TX",30.354436,-97.760255
1/23/2016,1.6,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.5,0,"Chicago, IL",42.13999619,-87.79922692,0.6,0,"Los Angeles, CA",34.06659,-118.22688,2.8,3,"Austin, TX",30.354436,-97.760255
1/24/2016,1.4,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,2,3,"Chicago, IL",42.13999619,-87.79922692,0.1,0,"Los Angeles, CA",34.06659,-118.22688,4,6,"Austin, TX",30.354436,-97.760255
1/25/2016,2.1,ppb,3,"Boston, MA",42.3295,-71.0826,SO2,1.5,1,"Chicago, IL",42.13999619,-87.79922692,0.5,0,"Los Angeles, CA",34.06659,-118.22688,1,1,"Austin, TX",30.354436,-97.760255
1/26/2016,1,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1,1,"Chicago, IL",42.13999619,-87.79922692,1,1,"Los Angeles, CA",34.06659,-118.22688,0.6,0,"Austin, TX",30.354436,-97.760255
1/27/2016,2.1,ppb,3,"Boston, MA",42.3295,-71.0826,SO2,0.7,0,"Chicago, IL",42.13999619,-87.79922692,0.7,0,"Los Angeles, CA",34.06659,-118.22688,0.7,0,"Austin, TX",30.354436,-97.760255
1/28/2016,3.5,ppb,4,"Boston, MA",42.3295,-71.0826,SO2,3.8,4,"Chicago, IL",42.13999619,-87.79922692,0.8,0,"Los Angeles, CA",34.06659,-118.22688,0.5,0,"Austin, TX",30.354436,-97.760255
1/29/2016,0.9,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,1.1,1,"Chicago, IL",42.13999619,-87.79922692,2,3,"Los Angeles, CA",34.06659,-118.22688,2,3,"Austin, TX",30.354436,-97.760255
1/30/2016,1.3,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.7,0,"Chicago, IL",42.13999619,-87.79922692,0.2,0,"Los Angeles, CA",34.06659,-118.22688,2.4,3,"Austin, TX",30.354436,-97.760255
1/31/2016,1.4,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.4,0,"Chicago, IL",42.13999619,-87.79922692,0.2,0,"Los Angeles, CA",34.06659,-118.22688,0.7,0,"Austin, TX",30.354436,-97.760255
2/1/2016,1.5,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1.1,1,"Chicago, IL",42.13999619,-87.79922692,0,0,"Los Angeles, CA",34.06659,-118.22688,0.6,0,"Austin, TX",30.354436,-97.760255
2/2/2016,0.4,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,1.6,1,"Chicago, IL",42.13999619,-87.79922692,0.9,0,"Los Angeles, CA",34.06659,-118.22688,0.4,0,"Austin, TX",30.354436,-97.760255
2/3/2016,0.5,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.5,0,"Chicago, IL",42.13999619,-87.79922692,0.3,0,"Los Angeles, CA",34.06659,-118.22688,0.3,0,"Austin, TX",30.354436,-97.760255
2/4/2016,0.2,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.2,0,"Chicago, IL",42.13999619,-87.79922692,0.4,0,"Los Angeles, CA",34.06659,-118.22688,0.2,0,"Austin, TX",30.354436,-97.760255
2/5/2016,0.7,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.9,0,"Chicago, IL",42.13999619,-87.79922692,1.1,1,"Los Angeles, CA",34.06659,-118.22688,2.1,3,"Austin, TX",30.354436,-97.760255
2/6/2016,1.3,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.7,0,"Chicago, IL",42.13999619,-87.79922692,0.5,0,"Los Angeles, CA",34.06659,-118.22688,0.5,0,"Austin, TX",30.354436,-97.760255
2/7/2016,0.4,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.5,0,"Chicago, IL",42.13999619,-87.79922692,0.6,0,"Los Angeles, CA",34.06659,-118.22688,1.1,1,"Austin, TX",30.354436,-97.760255
2/8/2016,2.6,ppb,3,"Boston, MA",42.3295,-71.0826,SO2,0.5,0,"Chicago, IL",42.13999619,-87.79922692,1.5,1,"Los Angeles, CA",34.06659,-118.22688,0.6,0,"Austin, TX",30.354436,-97.760255
2/9/2016,3.2,ppb,4,"Boston, MA",42.3295,-71.0826,SO2,0.7,0,"Chicago, IL",42.13999619,-87.79922692,1,1,"Los Angeles, CA",34.06659,-118.22688,0.6,0,"Austin, TX",30.354436,-97.760255
2/10/2016,1.3,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1.6,1,"Chicago, IL",42.13999619,-87.79922692,0.9,0,"Los Angeles, CA",34.06659,-118.22688,3.9,4,"Austin, TX",30.354436,-97.760255
2/11/2016,0.7,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.9,0,"Chicago, IL",42.13999619,-87.79922692,0.8,0,"Los Angeles, CA",34.06659,-118.22688,2,3,"Austin, TX",30.354436,-97.760255
2/12/2016,1.6,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1.8,1,"Chicago, IL",42.13999619,-87.79922692,0.7,0,"Los Angeles, CA",34.06659,-118.22688,1.7,1,"Austin, TX",30.354436,-97.760255
2/13/2016,0.9,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.9,0,"Chicago, IL",42.13999619,-87.79922692,1.4,1,"Los Angeles, CA",34.06659,-118.22688,1.3,1,"Austin, TX",30.354436,-97.760255
2/14/2016,2.2,ppb,3,"Boston, MA",42.3295,-71.0826,SO2,3.4,4,"Chicago, IL",42.13999619,-87.79922692,0.5,0,"Los Angeles, CA",34.06659,-118.22688,0.5,0,"Austin, TX",30.354436,-97.760255
2/15/2016,3,ppb,4,"Boston, MA",42.3295,-71.0826,SO2,3,4,"Chicago, IL",42.13999619,-87.79922692,1.1,1,"Los Angeles, CA",34.06659,-118.22688,0.1,0,"Austin, TX",30.354436,-97.760255
2/16/2016,0.8,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,1.7,1,"Chicago, IL",42.13999619,-87.79922692,0.6,0,"Los Angeles, CA",34.06659,-118.22688,0.4,0,"Austin, TX",30.354436,-97.760255
2/17/2016,0.5,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.2,0,"Chicago, IL",42.13999619,-87.79922692,0.9,0,"Los Angeles, CA",34.06659,-118.22688,1.5,1,"Austin, TX",30.354436,-97.760255
2/18/2016,2,ppb,3,"Boston, MA",42.3295,-71.0826,SO2,0.7,0,"Chicago, IL",42.13999619,-87.79922692,0.1,0,"Los Angeles, CA",34.06659,-118.22688,0.6,0,"Austin, TX",30.354436,-97.760255
2/19/2016,1,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1,1,"Chicago, IL",42.13999619,-87.79922692,0.5,0,"Los Angeles, CA",34.06659,-118.22688,0.6,0,"Austin, TX",30.354436,-97.760255
2/20/2016,0.9,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,2.9,3,"Chicago, IL",42.13999619,-87.79922692,0.5,0,"Los Angeles, CA",34.06659,-118.22688,0.3,0,"Austin, TX",30.354436,-97.760255
2/21/2016,0.8,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.4,0,"Chicago, IL",42.13999619,-87.79922692,0.4,0,"Los Angeles, CA",34.06659,-118.22688,0.5,0,"Austin, TX",30.354436,-97.760255
2/22/2016,2,ppb,3,"Boston, MA",42.3295,-71.0826,SO2,0.6,0,"Chicago, IL",42.13999619,-87.79922692,0.8,0,"Los Angeles, CA",34.06659,-118.22688,0.6,0,"Austin, TX",30.354436,-97.760255
2/23/2016,1.2,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,4.2,6,"Chicago, IL",42.13999619,-87.79922692,0.9,0,"Los Angeles, CA",34.06659,-118.22688,0.5,0,"Austin, TX",30.354436,-97.760255
2/24/2016,1.2,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.5,0,"Chicago, IL",42.13999619,-87.79922692,0.4,0,"Los Angeles, CA",34.06659,-118.22688,0.3,0,"Austin, TX",30.354436,-97.760255
2/25/2016,1,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.4,0,"Chicago, IL",42.13999619,-87.79922692,0.4,0,"Los Angeles, CA",34.06659,-118.22688,0.1,0,"Austin, TX",30.354436,-97.760255
2/26/2016,0.9,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.7,0,"Chicago, IL",42.13999619,-87.79922692,0.9,0,"Los Angeles, CA",34.06659,-118.22688,1.2,1,"Austin, TX",30.354436,-97.760255
2/27/2016,1.3,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.4,0,"Chicago, IL",42.13999619,-87.79922692,1.1,1,"Los Angeles, CA",34.06659,-118.22688,3.9,4,"Austin, TX",30.354436,-97.760255
2/28/2016,1.3,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.4,0,"Chicago, IL",42.13999619,-87.79922692,0.2,0,"Los Angeles, CA",34.06659,-118.22688,0.3,0,"Austin, TX",30.354436,-97.760255
2/29/2016,0.7,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,1.2,1,"Chicago, IL",42.13999619,-87.79922692,0.3,0,"Los Angeles, CA",34.06659,-118.22688,0.5,0,"Austin, TX",30.354436,-97.760255
3/1/2016,1.1,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.9,0,"Chicago, IL",42.13999619,-87.79922692,0.5,0,"Los Angeles, CA",34.06659,-118.22688,0.3,0,"Austin, TX",30.354436,-97.760255
3/2/2016,0.8,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.2,0,"Chicago, IL",42.13999619,-87.79922692,0.7,0,"Los Angeles, CA",34.06659,-118.22688,1.1,1,"Austin, TX",30.354436,-97.760255
3/3/2016,1.2,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.3,0,"Chicago, IL",42.13999619,-87.79922692,1.1,1,"Los Angeles, CA",34.06659,-118.22688,0.5,0,"Austin, TX",30.354436,-97.760255
3/4/2016,0.7,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.2,0,"Chicago, IL",42.13999619,-87.79922692,0.3,0,"Los Angeles, CA",34.06659,-118.22688,1.1,1,"Austin, TX",30.354436,-97.760255
3/5/2016,0.9,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,1.4,1,"Chicago, IL",42.13999619,-87.79922692,0.1,0,"Los Angeles, CA",34.06659,-118.22688,1,1,"Austin, TX",30.354436,-97.760255
3/6/2016,1.6,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1.6,1,"Chicago, IL",42.13999619,-87.79922692,0,0,"Los Angeles, CA",34.06659,-118.22688,0.4,0,"Austin, TX",30.354436,-97.760255
3/7/2016,1.1,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.6,0,"Chicago, IL",42.13999619,-87.79922692,0,0,"Los Angeles, CA",34.06659,-118.22688,0.3,0,"Austin, TX",30.354436,-97.760255
3/8/2016,1.2,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,5.2,7,"Chicago, IL",42.13999619,-87.79922692,0.3,0,"Los Angeles, CA",34.06659,-118.22688,0.5,0,"Austin, TX",30.354436,-97.760255
3/9/2016,1.6,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,1,1,"Chicago, IL",42.13999619,-87.79922692,0.5,0,"Los Angeles, CA",34.06659,-118.22688,0.2,0,"Austin, TX",30.354436,-97.760255
3/10/2016,1.9,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.4,0,"Chicago, IL",42.13999619,-87.79922692,0.6,0,"Los Angeles, CA",34.06659,-118.22688,0.2,0,"Austin, TX",30.354436,-97.760255
3/11/2016,0.9,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.4,0,"Chicago, IL",42.13999619,-87.79922692,0.3,0,"Los Angeles, CA",34.06659,-118.22688,0.2,0,"Austin, TX",30.354436,-97.760255
3/12/2016,1,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.4,0,"Chicago, IL",42.13999619,-87.79922692,0.4,0,"Los Angeles, CA",34.06659,-118.22688,0.2,0,"Austin, TX",30.354436,-97.760255
3/13/2016,0.5,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,1.2,1,"Chicago, IL",42.13999619,-87.79922692,0.4,0,"Los Angeles, CA",34.06659,-118.22688,0.2,0,"Austin, TX",30.354436,-97.760255
3/14/2016,0.9,ppb,0,"Boston, MA",42.3295,-71.0826,SO2,0.5,0,"Chicago, IL",42.13999619,-87.79922692,0.5,0,"Los Angeles, CA",34.06659,-118.22688,0.4,0,"Austin, TX",30.354436,-97.760255
3/15/2016,1,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.9,0,"Chicago, IL",42.13999619,-87.79922692,1,1,"Los Angeles, CA",34.06659,-118.22688,0.1,0,"Austin, TX",30.354436,-97.760255
3/16/2016,1.1,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.8,0,"Chicago, IL",42.13999619,-87.79922692,1.1,1,"Los Angeles, CA",34.06659,-118.22688,1.3,1,"Austin, TX",30.354436,-97.760255
3/18/2016,1.3,ppb,1,"Boston, MA",42.3295,-71.0826,SO2,0.8,0,"Chicago, IL",42.13999619,-87.79922692,1.6,1,"Los Angeles, CA",34.06659,-118.22688,0.2,0,"Austin, TX",30.354436,-97.760255
